spawn_id,entry,name,area_id,game_event_entries,census_scope_status,primary_category,participation_mode,role_or_profession,unique_named,review_status,classification_source
139538,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139539,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139540,32820,Wild Turkey,56,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139541,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139542,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139543,32820,Wild Turkey,54,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139544,32820,Wild Turkey,56,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139545,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139546,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139547,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139548,32820,Wild Turkey,56,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139549,32820,Wild Turkey,56,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139550,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139551,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139552,32820,Wild Turkey,54,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139553,32820,Wild Turkey,56,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139554,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139555,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139556,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139557,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139558,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139559,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139560,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139561,32820,Wild Turkey,54,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139562,32820,Wild Turkey,54,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139563,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139564,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139565,32820,Wild Turkey,56,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139566,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139568,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139569,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139571,32820,Wild Turkey,54,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139572,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139573,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139574,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139575,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139576,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139577,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139578,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139579,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139580,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139581,32820,Wild Turkey,54,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139582,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139583,32820,Wild Turkey,54,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139584,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139585,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139586,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139587,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139588,32820,Wild Turkey,54,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139589,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139590,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139591,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139592,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139593,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139594,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139595,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139596,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139597,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139598,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139599,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139600,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139601,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139602,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139603,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139604,32820,Wild Turkey,59,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139605,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139606,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139607,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139608,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139609,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139610,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139611,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139612,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139613,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139614,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139615,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139616,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139617,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139618,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139619,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139620,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139621,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139622,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139623,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139624,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139625,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139627,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139628,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139629,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139630,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139631,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139633,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139634,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139635,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139636,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139637,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139638,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139639,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139640,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139641,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139642,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139643,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139644,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139645,32820,Wild Turkey,24,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139646,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139647,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139648,32820,Wild Turkey,24,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139649,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139650,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139651,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139652,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139653,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139654,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139656,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139657,32820,Wild Turkey,24,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139658,32820,Wild Turkey,24,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139659,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139660,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139661,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139662,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139663,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139664,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139665,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139667,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139668,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139669,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139671,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139672,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139674,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139676,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139677,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139679,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139680,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139681,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139682,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139683,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139684,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139685,32820,Wild Turkey,24,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139686,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139687,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139688,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139689,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139690,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139691,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139693,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139695,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139696,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139697,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139698,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139699,32820,Wild Turkey,24,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139701,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139702,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139703,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139704,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139705,32820,Wild Turkey,24,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139706,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139707,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139708,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139709,32820,Wild Turkey,9,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139710,32820,Wild Turkey,86,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
