"position_x;""position_y"";""position_z"";""orientation"";""map"";""name""",,,
"-13602,4;""-81","4219"";""36","7916"";""0"";""0"";""QuestPath265341ZGEventRebelCampExplorersLeague""",
"16626,7;""16747","6"";""40","5766"";""0"";""451"";""QuestPath2695PattyMacTaxiPathSpeedTest""",
"4397,79;""-2107","53"";""1204","34"";""0"";""1"";""SanctuaryofMalorneHyjal""",
"2403,86;""-2097","16"";""227","342"";""0"";""870"";""QuestPath2837QuestJadeForestDLADawnblossomtoJadeMines""",
"1418,57;""-487","703"";""355","96"";""0"";""870"";""GrookinHillJadeForest""",
"1503,71;""-1832","13"";""246","2"";""0"";""870"";""DawnsBlossomJadeForest""",
"-1786,57;""-2393","29"";""45","5805"";""0"";""967"";""DragonSoulRaidWyrmrestTempleBase""",
"-1768,58;""-3034","75"";""149","94"";""0"";""967"";""DragonSoulRaidEastSarlac""",
"516,089;""-698","269"";""247","142"";""0"";""870"";""QuestPath2954QuestValleyoftheFourWindsFlybackChenAPRK""",
"-44,6667;""-22","2465"";""154","05"";""0"";""870"";""QuestPath2955QuestValleyoftheFourWindsFlybackChenBPRK""",
"-203,743;""481","774"";""187","189"";""0"";""870"";""QuestPath2956QuestValleyoftheFourWindsFlybackChenCPRK""",
"-688,641;""1415","73"";""135","846"";""0"";""870"";""QuestPath2957QuestValleyoftheFourWindsFlybackChenDPRK""",
"-351,762;""-633","401"";""118","358"";""0"";""870"";""QuestPath2958QuestValleyoftheFourWindsFlybackSadPandaAPRK""",
"-1159,09;""1035","21"";""21","8841"";""0"";""870"";""QuestPath2959QuestValleyoftheFourWindsFlybackSadPandaBPRK""",
"-894,295;""123","981"";""13","1515"";""0"";""870"";""QuestPath2960QuestValleyoftheFourWindsFlybackHordeAPRK""",
"-1123,55;""-191","705"";""31","3927"";""0"";""870"";""QuestPath2961QuestValleyoftheFourWindsFlybackAllianceAPRK""",
"-1679,97;""1593","72"";""16","0129"";""0"";""870"";""QuestPath2962QuestValleyoftheFourWindsFlybackHordeBPRK""",
"-1157,73;""1768","96"";""16","989"";""0"";""870"";""QuestPath2963QuestValleyoftheFourWindsFlybackAllianceBPRK""",
"1502,52;""-1831","86"";""246","199"";""0"";""870"";""QuestPath2986JadeForesthmcTaxiGlassfinVillagetoDawnblossom""",
"832,38;""-1861","92"";""172","21"";""0"";""870"";""QuestPath3002JadeForesthmcTaxiSerpentsSpinetoStatueTop""",
"859,642;""-1916","19"";""63","513"";""0"";""870"";""QuestPath3003JadeForesthmcTaxiStatueToptoSerpentsSpine""",
"522,434;""-1665","89"";""198","9"";""0"";""870"";""QuestPath3004QuestJadeForestFortGrookinKaPaoRise""",
"522,434;""-1665","89"";""198","9"";""0"";""870"";""QuestPath3018QuestJadeForestGlassfinVillageKaPaoRise""",
"-307,2;""-1762","77"";""61","5927"";""0"";""870"";""PawDonVillageJadeForest""",
"1600,66;""-2530","27"";""152","212"";""0"";""870"";""TheArboretumJadeForest""",
"773,247;""-2358","96"";""120","98"";""0"";""870"";""JadeTempleGroundsJadeForest""",
"2550,76;""-2418","32"";""23","9507"";""0"";""870"";""SriLaVillageJadeForest""",
"2400,75;""-2099","43"";""228","034"";""0"";""870"";""EmperorsOmenJadeForest""",
"2505,9;""-1590","89"";""400","868"";""0"";""870"";""TianMonasteryJadeForest""",
"-186,097;""-2594","61"";""0","944614"";""0"";""870"";""PearlfinVillageJadeForest""",
"2927,16;""-509","184"";""268","856"";""0"";""870"";""HoneydewVillageJadeForest""",
"543,915;""-637","814"";""257","775"";""0"";""870"";""PangsSteadValleyoftheFourWinds""",
"-221,326;""464","559"";""185","442"";""0"";""870"";""HalfhillValleyoftheFourWinds""",
"-375,684;""-647","965"";""117","516"";""0"";""870"";""ZhusWatchKrasarangWilds""",
"-878,276;""171","403"";""13","4901"";""0"";""870"";""ThunderCleftKrasarangWilds""",
"-1125,31;""-227","747"";""31","3673"";""0"";""870"";""TheIncursionKrasarangWilds""",
"-436,54;""1886","7"";""131","13"";""0"";""870"";""StoneplowValleyoftheFourWinds""",
"-1685,68;""1590","34"";""16","1384"";""0"";""870"";""DawnchaserRetreatKrasarangWilds""",
"-1156,61;""1770","38"";""16","989"";""0"";""870"";""SentinelBasecampKrasarangWilds""",
"-2082,3;""1483","63"";""0","550604"";""0"";""870"";""CradleofChiJiKrasarangWilds""",
"-2504,09;""491","583"";""2","33204"";""0"";""870"";""MaristaKrasarangWilds""",
"3575,23;""1217","76"";""748","747"";""0"";""870"";""QuestPath3154QuestKunLaiSummitNeverrestPeakValleyofEmperors""",
"3622,09;""839","25"";""479","209"";""0"";""870"";""QuestPath3173QuestKunLaiSummitValleyWhispercloudRise""",
"578,351;""-715","823"";""229","284"";""0"";""870"";""QuestPath3066QuestJadeForestSerpentsSpineVotFWJLR""",
"1690,11;""303","958"";""478","587"";""0"";""870"";""BinanVillageKunLaiSummit""",
"3504,04;""690","677"";""608","185"";""0"";""870"";""TempleoftheWhiteTigerKunLaiSummit""",
"2250,59;""931","569"";""481","146"";""0"";""870"";""EastwindRestKunLaiSummit""",
"2103,35;""1463","83"";""487","886"";""0"";""870"";""WestwindRestKunLaiSummit""",
"4362,96;""932","118"";""110","039"";""0"";""870"";""ZouchinVillageKunLaiSummit""",
"3124,52;""1224","28"";""654","231"";""0"";""870"";""OneKegKunLaiSummit""",
"2716,43;""2163","31"";""589","098"";""0"";""870"";""KotaBasecampKunLaiSummit""",
"1880,59;""2088","58"";""500","854"";""0"";""870"";""ShadoPanFallbackKunLaiSummit""",
"3151,85;""2677","76"";""579","735"";""0"";""870"";""WintersBlossomKunLaiSummit""",
"784,899;""-203","67"";""402","192"";""0"";""870"";""TavernintheMistsTheVeiledStair""",
"996,7;""-2435","43"";""169","36"";""0"";""0"";""QuestPath3244JadeForesthmcTaxiSerpentsSpinetoEastTemple""",
"3018,01;""3006","14"";""540","534"";""0"";""870"";""QuestPath3246QuestKunLaiSummitGoWBTotheWallNLC""",
"3107,36;""2846","57"";""479","14"";""0"";""870"";""QuestPath3248QuestKunLaiSummitGoWBBackfromtheWallNLC""",
"3377,12;""-473","212"";""7","51541"";""0"";""870"";""JadeForestCliffpath04Start""",
"3279,92;""-502","613"";""232","936"";""0"";""870"";""JadeForestCliffpath04End""",
"3284,88;""-513","502"";""233","432"";""0"";""870"";""QuestPath3263JadeforestCliffpath04""",
"3371,58;""-736","672"";""206","273"";""0"";""870"";""QuestPath3264JadeForestCliffPath01""",
"1612,1;""-2627","39"";""149","892"";""0"";""870"";""QuestPath3265JadeForestCliffPath02""",
"2230,37;""-145","372"";""304","151"";""0"";""870"";""QuestPath3266JadeForestCliffPath03""",
"460,54;""-100","467"";""179","535"";""0"";""870"";""GrassyClineValleyoftheFourWinds""",
"2363,23;""2994","39"";""420","568"";""0"";""870"";""LongyingOutpostTownlongSteppes""",
"1440,72;""2804","49"";""301","922"";""0"";""870"";""GaoRanBattlefrontTownlongSteppes""",
"1531,73;""3963","7"";""227","666"";""0"";""870"";""RensaisWatchpostTownlongSteppes""",
"1803,32;""4204","23"";""157","508"";""0"";""870"";""ShadoPanGarrisonTownlongSteppes""",
"896,453;""334","351"";""506","085"";""0"";""870"";""ShrineofSevenStarsValeofEternalBlossoms""",
"1580,16;""894","167"";""473","964"";""0"";""870"";""ShrineofTwoMoonsValeofEternalBlossoms""",
"172,663;""3152","25"";""215","54"";""0"";""870"";""KlaxxivessDreadWastes""",
"-1086,21;""3136","19"";""0","9831"";""0"";""870"";""SoggysGambleDreadWastes""",
"982,677;""3451","86"";""256","77"";""0"";""870"";""TheSunsetBrewgardenDreadWastes""",
"611,365;""2125","03"";""368","355"";""0"";""870"";""SerpentsSpineValeofEternalBlossoms""",
"1466,18;""-504","552"";""344","603"";""0"";""870"";""QuestPath3375JadeForestJSBEastTempleGrookinHill""",
"-267,665;""-2614","8"";""1","46328"";""0"";""870"";""QuestPath3377JadeForestJSBEastTempleGlassfinVillage""",
"465,856;""-1558","56"";""154","886"";""0"";""870"";""SerpentsOverlookJadeForest""",
"-570,405;""3859","79"";""0","734358"";""0"";""870"";""TheBrinyMuckDreadWastes""",
"-567,346;""3856","73"";""1","25278"";""0"";""870"";""QuestPath3448DreadWastesKlaxxivessBrinyMuckQuestPath""",
"-766,274;""2839","24"";""149","476"";""0"";""870"";""QuestPath3449DreadWastesKlaxxivessLakeofStarsQuestPath""",
"4777,05;""-5133","4"";""705","123"";""0"";""1"";""TestSpyQuestH01aPRK""",
"1567,38;""-11797","3"";""371","881"";""0"";""1"";""TestSpyQuestH01bPRK""",
"4810,15;""53","4444"";""1","78132"";""0"";""870"";""QuestPath3481QuestKunLaiSummitJLRZouchinVillageIsleofReckoning""",
"234,406;""2198","03"";""271","477"";""0"";""870"";""TheLionsRedoubtDreadWastes""",
"4387,4;""838","887"";""98","7427"";""0"";""870"";""QuestPath3482QuestKunLaiSummitJLRIsleofReckoningZouchin""",
"2123,15;""2584","93"";""542","25"";""0"";""870"";""SerpentsSpineKunLaiSummit""",
"832,38;""-1861","92"";""172","21"";""0"";""0"";""QuestPath3506JadeForesthmcTaxiSerpentsSpinetoStatueTopNEWTab870""",
"859,642;""-1916","19"";""63","513"";""0"";""0"";""QuestPath3507JadeForesthmcTaxiStatueToptoSerpentsSpineNEWTab870""",
"-1193,56;""-1193","7"";""37","2119"";""0"";""870"";""LionsLandingKrasarangWilds""",
"-1752,19;""2492","02"";""34","5132"";""0"";""870"";""DominationPointKrasarangWilds""",
"5753,76;""1255","55"";""1","51476"";""0"";""870"";""BeeblesWreckIsleOfGiants""",
"5799,64;""1080","57"";""1","13505"";""0"";""870"";""BozzlesWreckIsleOfGiants""",
"1989,42;""-5508","55"";""-250","08"";""0"";""0"";""QuestPath3877GarroshRaidSiegeEngineerPipeTransfer""",
"-597,566;""-5239","53"";""10","4308"";""0"";""870"";""QuestPath3886TimelessIsle54VignetteSourceofWaterBubbleDownRKS[REUSEME]""",
"-901,37;""-4639","12"";""4","96101"";""0"";""870"";""TushuiLandingTimelessIsle""",
"-404,95;""-4608","56"";""4","3335"";""0"";""870"";""HuojinLandingTimelessIsle""",
"966,918;""-1029","65"";""116","261"";""0"";""1116"";""ShadowmoonValley60ObservatoryJP3""",
"966,918;""-1029","65"";""116","261"";""0"";""1116"";""ShadowmoonValley60IronhordePOIJP3""",
"918,264;""-792","361"";""-28","8338"";""0"";""1116"";""EmbaariVillageShadowmoonValley""",
"195,236;""-459","2"";""-3","95986"";""0"";""1116"";""TwilightGladeShadowmoonValley""",
"602,698;""-1710","45"";""26","4837"";""0"";""1116"";""PathoftheLightShadowmoonValley""",
"1526,38;""-788","891"";""43","0647"";""0"";""1116"";""ExilesRiseShadowmoonValley""",
"5988,68;""6180","86"";""71","1247"";""0"";""1116"";""WorgolFrostfireRidge""",
"6754,56;""6012","54"";""250","034"";""0"";""1116"";""BladespireCitadelFrostfireRidge""",
"7879,57;""5560","17"";""111","117"";""0"";""1116"";""ThromVarFrostfireRidge""",
"7399,45;""4358","41"";""126","406"";""0"";""1116"";""BloodmaulSlagMinesFrostfireRidge""",
"6157,56;""5052","44"";""134","315"";""0"";""1116"";""StonefangOutpostFrostfireRidge""",
"5789,57;""2394","89"";""201","354"";""0"";""1116"";""ThunderPassFrostfireRidge""",
"6600;""4342","55"";""91","1115"";""0"";""1116"";""DarkspearsEdgeFrostfireRidge""",
"5356,23;""-3942","24"";""32","7331"";""0"";""1116"";""WarspearAshran""",
"3685,15;""-3840","47"";""44","9819"";""0"";""1116"";""StormshieldAllianceAshran""",
"5578,94;""4564","84"";""136","874"";""0"";""1116"";""FrostwallGarrisonFrostfireRidge""",
"3418,78;""1040","15"";""178","085"";""0"";""1116"";""ZangarraTalador""",
"4008,86;""2166","87"";""119","805"";""0"";""1116"";""FrostwolfOverlookTalador""",
"5815,51;""1304","34"";""109","125"";""0"";""1116"";""BeastwatchGorgrond""",
"3258,83;""1609","27"";""162","396"";""0"";""1116"";""VoljinsPrideTalador""",
"2808,79;""2525","74"";""120","939"";""0"";""1116"";""DurotansGraspTalador""",
"3576,81;""1669","4"";""172","792"";""0"";""1116"";""FortWrynnAllianceTalador""",
"3407,73;""2062"";""160","398"";""0"";""1116"";""RedemptionRiseTalador""",,
"2727,16;""2777"";""242","933"";""0"";""1116"";""ShattrathCityTalador""",,
"2171,82;""1059","22"";""112","517"";""0"";""1116"";""AnchoritesSojournTalador""",
"1378,4;""3318","52"";""138","134"";""0"";""1116"";""RetributionPointTalador""",
"1696,5;""2561","35"";""133","659"";""0"";""1116"";""ExarchsRefugeTalador""",
"1731,09;""2581","53"";""133","659"";""0"";""1116"";""ExarchsRefugeTalador""",
"2158,65;""1634","47"";""131","817"";""0"";""1116"";""TerokkarRefugeTalador""",
"3305,77;""1541","47"";""158","356"";""0"";""1116"";""QuestPath4263DraenorZoneBreadcrumbFrostfireGarrisonTaladorStartLocCSA""",
"3611,44;""1762","05"";""183","209"";""0"";""1116"";""QuestPath4266DraenorZoneBreadcrumbShadowmoonGarrisonTaladorStartLocCSA""",
"2196,76;""4141","94"";""200","763"";""0"";""1116"";""QuestPath4269DraenorZoneBreadcrumbShadowmoonGarrisonNagrandStartLocELM""",
"2195,81;""4140","13"";""201","989"";""0"";""1116"";""QuestPath4270DraenorZoneBreadcrumbFrostfireRidgeGarrisonNagrandStartLocELM""",
"128,569;""-1555","75"";""31","4826"";""0"";""1116"";""TheDraakoriumShadowmoonValley""",
"1240,2;""-1666","43"";""44","8835"";""0"";""1116"";""ElodorAllianceShadowmoonValley""",
"-799,674;""-671","424"";""107","102"";""0"";""1116"";""SocretharsRiseShadowmoonValley""",
"1866,56;""219","467"";""77","5279"";""0"";""1116"";""LunarfallAllianceShadowmoonValley""",
"-800,44;""-669","34"";""107","42"";""0"";""0"";""QuestPath4316FrostfireRidgeGarrisonMaxLevelChapterSargereiTaxiPathtoShadowmoonHMC""",
"-368,201;""2285","55"";""33","983"";""0"";""1116"";""AxefallSpiresofArak""",
"-1072,06;""-1710","56"";""7","36014"";""0"";""1116"";""QuestPath4333ShadowmoonValley60JP3DarktideRoostTaxiPathtoDarktideRoost""",
"-1069,61;""-1588","73"";""1","44205"";""0"";""1116"";""QuestPath4334FrostfireRidgeJP3DarktideRoostTaxitoDarktideRoost""",
"438,576;""1507","95"";""129","44"";""0"";""1116"";""QuestPath4337SpiresofArak60HordeGarrisonOutpostShadowsDefiance""",
"-1117,45;""2316","97"";""1","96073"";""0"";""1116"";""SouthportSpiresofArak""",
"438,078;""1507","6"";""129","219"";""0"";""1116"";""QuestPath4341SpiresofArak60AllianceGarrisonOutpostShadowsDefiance""",
"3860,59;""6933","59"";""13","8502"";""0"";""1116"";""QuestPath4342ShadowmoonValley60JP3ABrokenPrecipiceTaxiPathtoBrokenPrecipice""",
"-368,809;""2286","12"";""34","0297"";""0"";""1116"";""QuestPath4345SpiresofArak60ShatteredHandPoisonCampHordeGarrisonOutpost""",
"-1114,34;""2312","94"";""3","05704"";""0"";""1116"";""QuestPath4346SpiresofArak60ShatteredHandPoisonCampAllianceGarrisonOutpost""",
"3867,39;""6929","36"";""15","2991"";""0"";""1116"";""QuestPath4353FrostfireRidgeJP3BrokenPrecipiceTaxitoNagrand/BrokenPrecipice""",
"3040,78;""4783","08"";""128","275"";""0"";""1116"";""TheRingofTrialsNagrand""",
"3918,79;""5131","45"";""62","728"";""0"";""1116"";""ThroneoftheElementsNagrand""",
"3235,73;""4584","55"";""144","607"";""0"";""1116"";""WorvarNagrand""",
"3102,81;""6500","38"";""17","6317"";""0"";""1116"";""RiversidePostNagrand""",
"2594,25;""5700","63"";""100","536"";""0"";""1116"";""TelaariStationNagrand""",
"3384,17;""5755","58"";""39","1851"";""0"";""1116"";""YrelsWatchNagrand""",
"-398,988;""1880","12"";""51","2684"";""0"";""1116"";""VeilTerokkSpiresofArak""",
"-335,451;""926","622"";""75","2153"";""0"";""1116"";""TalonWatchSpiresofArak""",
"-1579,14;""993","09"";""8","08963"";""0"";""1116"";""PinchwhistleGearworksSpiresofArak""",
"4552,27;""1274","56"";""144","928"";""0"";""1116"";""BastionRiseGorgrond""",
"4641,62;""1188","07"";""137","088"";""0"";""1116"";""BastionRiseGorgrond""",
"387,542;""2442","73"";""19","3169"";""0"";""1116"";""ApexisExcavationSpiresofArak""",
"4837,63;""1687","55"";""148","983"";""0"";""1116"";""EvermornSpringsGorgrond""",
"128,615;""1544","63"";""-1","72825"";""0"";""1116"";""CrowsCrookSpiresofArak""",
"6456,1;""-174","755"";""120","071"";""0"";""1116"";""WildwoodWashGorgrond""",
"6352,58;""746","234"";""116","163"";""0"";""1116"";""HighpassGorgrond""",
"6593,43;""1316","04"";""64","6343"";""0"";""1116"";""BreakersCrownGorgrond""",
"5412,85;""1271","05"";""101","89"";""0"";""1116"";""DeeprootGorgrond""",
"8486,15;""1544","24"";""78","8754"";""0"";""1116"";""IronDocksGorgrond""",
"-347,267;""930","752"";""75","6441"";""0"";""1116"";""QuestPath4442SpiresofArakDLAVeilTerokkTalonWatchBreadcrumb""",
"5724,26;""2163","64"";""157","575"";""0"";""1116"";""IronSiegeworksFrostfireRidge""",
"-974,125;""-1739","3"";""2","99791"";""0"";""1116"";""DarktideRoostShadowmoonValley""",
"-1581,13;""994","182"";""8","08963"";""0"";""1116"";""QuestPath4535QuestPathSpiresofArak60HordeGarrisonOutpostPinchwhistleGearworksLWB""",
"-1581,8;""996","686"";""9","22129"";""0"";""1116"";""QuestPath4538QuestPathSpiresofArak60AllianceGarrisonOutpostPinchwhistleGearworksLWB""",
"-11771,2;""-3867","32"";""58","4909"";""0"";""1190"";""ShatteredLandingBlastedLands""",
"-11254;""-3666","57"";""6","55275"";""0"";""1190"";""ShatteredBeachheadBlastedLands""",
"7596,2;""1829","05"";""79","0772"";""0"";""1116"";""SkyseaRidgeGorgrond""",
"3198,06;""846","599"";""84","5774"";""0"";""1116"";""QuestPath4579Talador60ZangarraKhadgarsTower""",
"3391,92;""1029","8"";""178","807"";""0"";""1116"";""QuestPath4580Talador60KhadgarsTowerZangarra""",
"3685,1;""-3837","42"";""44","9817"";""0"";""1116"";""QuestPath4590ShadowmoonValley60JP3AAshranTaxiPathtoAshranStagingArea""",
"5357,9;""-3940","42"";""32","7331"";""0"";""1116"";""QuestPath4600FrostfireRidgeJP3AshranStagingAreaTaxitoAshran""",
"7400,64;""4358","69"";""126","41"";""0"";""0"";""QuestPath4599Shadowmoon6x""",
"-1577,96;""993","76"";""8","08963"";""0"";""1116"";""QuestPath4634Shadowmoon6x""",
"-1577,74;""993","814"";""8","08963"";""0"";""1116"";""QuestPath4635Frostfire6x""",
"3686,59;""-3846","68"";""45","0399"";""0"";""1191"";""QuestPath4636ShadowmoonValleyTier3GarrisonAshranStormshieldShortcutPathCSA""",
"407,042;""-2449","73"";""99","2637"";""0"";""1116"";""TranquilCourtShadowmoonValley""",
"5830,86;""3004","09"";""183","21"";""0"";""1116"";""WolfsStandFrostfireRidge""",
"4061,24;""-4077","94"";""61","2156"";""0"";""1191"";""QuestPath4665AshranLaneWarspeartoStormshield""",
"5037,71;""-4197","63"";""46","8946"";""0"";""1191"";""QuestPath4666AshranLaneStormshieldtoWarspear""",
"405,788;""-2448","75"";""99","2643"";""0"";""1116"";""TempleofKaraborShadowmoonValley""",
"7093,6;""404","74"";""112","001"";""0"";""1116"";""EverbloomWildsGorgrond""",
"676,424;""701","439"";""113","96"";""0"";""1116"";""AkeetasHovelShadowmoonValley""",
"3761,26;""6430","15"";""21","6669"";""0"";""1116"";""RilzitsHoldfastNagrand""",
"2053,66;""6507","39"";""32","264"";""0"";""1116"";""NiveksOverlookNagrand""",
"3676,04;""5776","19"";""45","4013"";""0"";""1116"";""JozsRylaksNagrand""",
"8018,09;""-560","49"";""154","967"";""0"";""1116"";""EverbloomOverlookGorgrond""",
"779,627;""2418","24"";""227","923"";""0"";""1116"";""QuestPath4881LunarfallShadowmoonValleyTerokkarPassSpiresofArak""",
"778,2;""2417","92"";""227","923"";""0"";""1116"";""QuestPath4888FrostwallGarrisonFrostfireRidgeTerokkarPassSpiresofArak""",
"9227;""489"";""7","17"";""0"";""0"";""QuestPath4958Garrison61ChapterHTaxitoIronDocksJMC""",,
"5579,04;""4564","72"";""136","218"";""0"";""1116"";""QuestPath4960Garrison61ChapterHTaxifromIronDockstoGarrisonJMC""",
"9068;""744"";""6","91"";""0"";""1116"";""QuestPath4965Garrison61ChapterATaxifromGarrisontoIronDocksJMC""",,
"1866,15;""219","72"";""77","0743"";""0"";""1116"";""QuestPath4966Garrison61ChapterATaxifromIronDockstoGarrisonJMC""",
"576,405;""6644","03"";""58","5"";""0"";""1220"";""AzurewingReposeAzsuna""",
"3976,38;""1218","95"";""164","197"";""0"";""1116"";""QuestPath497462TanaanQuestHFromVolmartoIronFrontJMC""",
"1406,08;""7140","7"";""60","783"";""0"";""1220"";""ChallianesTerraceAzsuna""",
"3875,22;""-1311","72"";""90","4673"";""0"";""1116"";""LionsWatchTanaanJungle""",
"4307,91;""-1465","31"";""78","9439"";""0"";""1116"";""VolmarTanaanJungle""",
"-117,835;""6891","19"";""16","6615"";""0"";""1220"";""IllidariStandAzsuna""",
"4565,33;""334","962"";""220","927"";""0"";""1116"";""QuestPath498762TanaanLionsWatchTaxiPathtoAktarsPostLWB""",
"4565,7;""335","368"";""220","927"";""0"";""1116"";""QuestPath498862TanaanVolmarTaxiPathtoAktarsPostLWB""",
"-784,174;""6130","04"";""4","64581"";""0"";""1220"";""ShacklesDenAzsuna""",
"869,946;""6285","85"";""219","167"";""0"";""1220"";""QuestPath501770AzsunaRift01EastChasmWestChasm""",
"690,045;""6201","71"";""91","0731"";""0"";""1220"";""QuestPath501870AzsunaRift01WestChasmEastChasm""",
"1263,17;""5984","64"";""170","588"";""0"";""1220"";""QuestPath501970AzsunaRift02TowerRockZTO""",
"987,221;""6171","89"";""111","671"";""0"";""1220"";""QuestPath502070AzsunaRift03TowerBaseTopZTO/PRK""",
"4071,21;""1185","91"";""160","625"";""0"";""1464"";""QuestPath502662TanaanQuestAFromLionsWatchtoIronFrontJMC""",
"4569,44;""335","054"";""221","197"";""0"";""1116"";""AktarsPostTanaanJungle""",
"3979,3;""1216","62"";""164","197"";""0"";""1116"";""TheIronFrontTanaanJungle""",
"4074,97;""1183","75"";""160","928"";""0"";""1116"";""TheIronFrontTanaanJungle""",
"3475,28;""-762","552"";""41","3906"";""0"";""1116"";""VaultoftheEarthTanaanJungle""",
"4457,54;""-574","693"";""49","3765"";""0"";""1116"";""MalosLookoutTanaanJungle""",
"3728,38;""157","931"";""56","1153"";""0"";""1116"";""ShanaariRefugeTanaanJungle""",
"15589,5;""-16185","4"";""49","8803"";""0"";""451"";""BretTest33s""",
"15574,2;""-16164","2"";""47","1773"";""0"";""451"";""BretTest33e""",
"15574,2;""-16164","2"";""47"";""0"";""451"";""CarlTesta""",,
"2299,88;""6577","66"";""141","787"";""0"";""1220"";""LorlathilValsharah""",
"2814,29;""7275","82"";""22","3532"";""0"";""1220"";""BradensbrookValsharah""",
"3441,78;""-2148","64"";""7","37672"";""0"";""1116"";""QuestPath5222GarrisonAllianceShipyardTanaanIGC""",
"4156,51;""4374","45"";""768","16"";""0"";""1220"";""ThunderTotemHighmountain""",
"2493,79;""2009","86"";""9","90317"";""0"";""1220"";""QuestPath5262StormheimDLAValdisdallDreadwakeSpellTaxi""",
"2862,93;""851","045"";""77","863"";""0"";""1220"";""QuestPath5263StormheimDLAValdisdallGreywatchSpellTaxi""",
"2134,35;""383","811"";""16","4576"";""0"";""1159"";""QuestPath5283AllianceGarrisonTier3AllianceShipyard""",
"2259,42;""412","54"";""6","07525"";""0"";""1473"";""QuestPath5284AllianceShipyardAllianceGarrisonTier3""",
"2138,8;""380","132"";""16","275"";""0"";""1473"";""AllianceShipyardTaxi""",
"1464,99;""1410","95"";""244","217"";""0"";""1481"";""QuestPath528670DHMardumIllidariFootholdTheFelHammerELM""",
"2885,65;""2422","61"";""242","829"";""0"";""1220"";""CullensPostStormheim""",
"2355,72;""1870","09"";""24","9885"";""0"";""1220"";""DreadwakesLandingStormheim""",
"3987,54;""2914","29"";""241","257"";""0"";""1220"";""ForsakenFootholdStormheim""",
"3205,59;""1515","58"";""180","901"";""0"";""1220"";""ValdisdallStormheim""",
"2863,93;""849","175"";""77","8859"";""0"";""1220"";""GreywatchStormheim""",
"2704,49;""2860","23"";""309","263"";""0"";""1220"";""LornasWatchStormheim""",
"3217,6;""3079","92"";""440","302"";""0"";""1220"";""SkyfireTriageCampStormheim""",
"4833,93;""3967","37"";""832","175"";""0"";""1220"";""SkyhornHighmountain""",
"5116,11;""4982","16"";""752","711"";""0"";""1220"";""TheWitchwoodHighmountain""",
"5108,33;""5570","61"";""119","218"";""0"";""1220"";""FelbaneCampHighmountain""",
"6466,84;""4727","99"";""13","6198"";""0"";""1220"";""ShipwreckCoveHighmountain""",
"2971,69;""4343","46"";""652","032"";""0"";""1220"";""ObsidianOverlookHighmountain""",
"3005,72;""3668","47"";""1386","34"";""0"";""1220"";""IronhornEnclaveHighmountain""",
"4634,29;""5339","42"";""849","231"";""0"";""1220"";""TrueshotLodgeHighmountain""",
"5613,4;""3585","03"";""237","099"";""0"";""1220"";""PrepfootHighmountain""",
"3094,06;""5807","21"";""300","572"";""0"";""1220"";""StarsongRefugeValsharah""",
"2841,79;""6482","29"";""206","326"";""0"";""1220"";""GardenoftheMoonValsharah""",
"4483,46;""4843","29"";""662","352"";""0"";""1220"";""NesingwaryHighmountain""",
"-860,828;""4295","95"";""745","242"";""0"";""1220"";""Dalaran""",
"3853,55;""5150","59"";""644","597"";""0"";""1220"";""SylvanFallsHighmountain""",
"3891,95;""3500","18"";""800","658"";""0"";""1220"";""StonehoofWatchHighmountain""",
"1183,66;""5961","83"";""116","41"";""0"";""1220"";""QuestPath550070AzsunaRift02RockTowerZTO""",
"3854,72;""5149","04"";""644","884"";""0"";""1220"";""QuestPath550970HighmountainStonehoofWatchSylvanFallsQuestZTO""",
"993,243;""6170","25"";""163","783"";""0"";""1220"";""QuestPath5512QuestPath502070AzsunaRift03BaseTowerZTO""",
"-80,6806;""6848","75"";""30","4534"";""0"";""1220"";""QuestPath4621[OLD]70QuestAzsunaDowntoAzsunaUnlearnedTaxiDalaranAzsunaAllianceELM""",
"-80,6806;""6848","75"";""30","4534"";""0"";""1220"";""QuestPath5597[OLD]70QuestAzsunaDowntoAzsunaUnlearnedTaxiDalaranAzsunaHordeELM""",
"4633,74;""5340","72"";""849","12"";""0"";""0"";""QuestPath561570DalaranTrueshotLodgeHighmountain""",
"-80,6806;""6848","75"";""30","4534"";""0"";""1220"";""QuestPath564370QuestAzsunaDowntoAzsunaUnlearnedTaxiDalaranAzsunaAllianceELM""",
"-80,6806;""6848","75"";""30","4534"";""0"";""1220"";""QuestPath5645[OLD2]70QuestAzsunaDowntoAzsunaUnlearnedTaxiDalaranAzsunaHordeELM""",
"4074,32;""7225","45"";""51","4989"";""0"";""1220"";""TheDreamgroveValsharahDruidsOnly""",
"3233,61;""5750","02"";""320","039"";""0"";""1220"";""QuestPath565470ArtifactsDruidFeralQ42428DreamgroveAshamanesFallLWB""",
"-80,6806;""6848","75"";""30","4534"";""0"";""1220"";""QuestPath565570QuestAzsunaDowntoAzsunaUnlearnedTaxiDalaranAzsunaHordeELM""",
"3204,62;""1524","5"";""180","407"";""0"";""1220"";""QuestPath566770DHOHC""",
"3204,62;""1524","5"";""180","407"";""0"";""1220"";""QuestPath566870DHOHC""",
"-1403,63;""6656","86"";""11","9463"";""0"";""1220"";""WardensRedoubtAzsuna""",
"2113,4;""2823","46"";""815","419"";""0"";""1220"";""ThorimsPeak""",
